concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
4195428,2000004115,Mapped from,1970-01-01,2099-12-31,
4195428,2000004116,Mapped from,1970-01-01,2099-12-31,
0,2000004117,Mapped from,1970-01-01,2099-12-31,
0,2000004118,Mapped from,1970-01-01,2099-12-31,
0,2000004119,Mapped from,1970-01-01,2099-12-31,
4275142,2000004120,Mapped from,1970-01-01,2099-12-31,
4078442,2000004121,Mapped from,1970-01-01,2099-12-31,
4078442,2000004122,Mapped from,1970-01-01,2099-12-31,
4275142,2000004123,Mapped from,1970-01-01,2099-12-31,
4078442,2000004124,Mapped from,1970-01-01,2099-12-31,
4078442,2000004125,Mapped from,1970-01-01,2099-12-31,
4078442,2000004126,Mapped from,1970-01-01,2099-12-31,
4078442,2000004127,Mapped from,1970-01-01,2099-12-31,
4078442,2000004128,Mapped from,1970-01-01,2099-12-31,
4257889,2000004129,Mapped from,1970-01-01,2099-12-31,
