concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
2000020215,38000946,Maps to,1970-01-01,2099-12-31,
2000020216,38000947,Maps to,1970-01-01,2099-12-31,
2000020217,38000946,Maps to,1970-01-01,2099-12-31,
2000020218,38000947,Maps to,1970-01-01,2099-12-31,
2000020219,38000907,Maps to,1970-01-01,2099-12-31,
2000020220,38000907,Maps to,1970-01-01,2099-12-31,
2000020221,38000908,Maps to,1970-01-01,2099-12-31,
2000020222,38000908,Maps to,1970-01-01,2099-12-31,
2000020223,38000907,Maps to,1970-01-01,2099-12-31,
2000020224,38000909,Maps to,1970-01-01,2099-12-31,
2000020225,38001615,Maps to,1970-01-01,2099-12-31,
2000020226,38001615,Maps to,1970-01-01,2099-12-31,
2000020227,38000908,Maps to,1970-01-01,2099-12-31,
2000020228,38000908,Maps to,1970-01-01,2099-12-31,
2000020229,38000905,Maps to,1970-01-01,2099-12-31,
2000020230,38000906,Maps to,1970-01-01,2099-12-31,
2000020231,38000905,Maps to,1970-01-01,2099-12-31,
2000020232,38000906,Maps to,1970-01-01,2099-12-31,
2000020233,38001470,Maps to,1970-01-01,2099-12-31,
2000020234,38001471,Maps to,1970-01-01,2099-12-31,
2000020235,38001122,Maps to,1970-01-01,2099-12-31,
2000020236,38000930,Maps to,1970-01-01,2099-12-31,
2000020237,38000929,Maps to,1970-01-01,2099-12-31,
2000020238,38000930,Maps to,1970-01-01,2099-12-31,
2000020239,38001014,Maps to,1970-01-01,2099-12-31,
2000020240,38001013,Maps to,1970-01-01,2099-12-31,
2000020241,38001012,Maps to,1970-01-01,2099-12-31,
2000020242,38001014,Maps to,1970-01-01,2099-12-31,
2000020243,38001012,Maps to,1970-01-01,2099-12-31,
2000020244,45879799,Maps to,1970-01-01,2099-12-31,
2000020245,38001388,Maps to,1970-01-01,2099-12-31,
2000020246,38001387,Maps to,1970-01-01,2099-12-31,
2000020247,38001389,Maps to,1970-01-01,2099-12-31,
2000020248,38001185,Maps to,1970-01-01,2099-12-31,
2000020249,38001184,Maps to,1970-01-01,2099-12-31,
2000020250,38001184,Maps to,1970-01-01,2099-12-31,
2000020251,38001186,Maps to,1970-01-01,2099-12-31,
2000020252,38001001,Maps to,1970-01-01,2099-12-31,
2000020253,38001237,Maps to,1970-01-01,2099-12-31,
2000020254,38001236,Maps to,1970-01-01,2099-12-31,
2000020255,38001238,Maps to,1970-01-01,2099-12-31,
2000020256,38001236,Maps to,1970-01-01,2099-12-31,
2000020257,38001238,Maps to,1970-01-01,2099-12-31,
2000020258,38001235,Maps to,1970-01-01,2099-12-31,
2000020259,38001234,Maps to,1970-01-01,2099-12-31,
2000020260,38001233,Maps to,1970-01-01,2099-12-31,
2000020261,38001235,Maps to,1970-01-01,2099-12-31,
2000020262,38001570,Maps to,1970-01-01,2099-12-31,
2000020263,38001570,Maps to,1970-01-01,2099-12-31,
2000020264,38001240,Maps to,1970-01-01,2099-12-31,
2000020265,38001239,Maps to,1970-01-01,2099-12-31,
