concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
3000905,2000001130,Mapped from,1970-01-01,2099-12-31,
3029695,2000001131,Mapped from,1970-01-01,2099-12-31,
3031244,2000001132,Mapped from,1970-01-01,2099-12-31,
3000109,2000001133,Mapped from,1970-01-01,2099-12-31,
3013075,2000001134,Mapped from,1970-01-01,2099-12-31,
3027365,2000001135,Mapped from,1970-01-01,2099-12-31,
3012205,2000001136,Mapped from,1970-01-01,2099-12-31,
40760512,2000001137,Mapped from,1970-01-01,2099-12-31,
3030000,2000001138,Mapped from,1970-01-01,2099-12-31,
3033246,2000001139,Mapped from,1970-01-01,2099-12-31,
3010939,2000001140,Mapped from,1970-01-01,2099-12-31,
3014360,2000001141,Mapped from,1970-01-01,2099-12-31,
3031007,2000001142,Mapped from,1970-01-01,2099-12-31,
3009872,2000001143,Mapped from,1970-01-01,2099-12-31,
3028400,2000001144,Mapped from,1970-01-01,2099-12-31,
3042845,2000001145,Mapped from,1970-01-01,2099-12-31,
3035611,2000001146,Mapped from,1970-01-01,2099-12-31,
42868642,2000001147,Mapped from,1970-01-01,2099-12-31,
3029170,2000001148,Mapped from,1970-01-01,2099-12-31,
3024936,2000001149,Mapped from,1970-01-01,2099-12-31,
3009361,2000001150,Mapped from,1970-01-01,2099-12-31,
40771130,2000001151,Mapped from,1970-01-01,2099-12-31,
3013794,2000001152,Mapped from,1970-01-01,2099-12-31,
3010144,2000001153,Mapped from,1970-01-01,2099-12-31,
3017161,2000001154,Mapped from,1970-01-01,2099-12-31,
3034064,2000001155,Mapped from,1970-01-01,2099-12-31,
3033713,2000001156,Mapped from,1970-01-01,2099-12-31,
3022430,2000001157,Mapped from,1970-01-01,2099-12-31,
40760530,2000001158,Mapped from,1970-01-01,2099-12-31,
3031560,2000001159,Mapped from,1970-01-01,2099-12-31,
3031912,2000001160,Mapped from,1970-01-01,2099-12-31,
40763401,2000001161,Mapped from,1970-01-01,2099-12-31,
3030804,2000001162,Mapped from,1970-01-01,2099-12-31,
3014859,2000001163,Mapped from,1970-01-01,2099-12-31,
40760536,2000001164,Mapped from,1970-01-01,2099-12-31,
3029617,2000001165,Mapped from,1970-01-01,2099-12-31,
40760538,2000001166,Mapped from,1970-01-01,2099-12-31,
3021453,2000001167,Mapped from,1970-01-01,2099-12-31,
40760540,2000001168,Mapped from,1970-01-01,2099-12-31,
3005087,2000001169,Mapped from,1970-01-01,2099-12-31,
3024936,2000001170,Mapped from,1970-01-01,2099-12-31,
3038104,2000001171,Mapped from,1970-01-01,2099-12-31,
3024394,2000001172,Mapped from,1970-01-01,2099-12-31,
40765177,2000001173,Mapped from,1970-01-01,2099-12-31,
3023547,2000001174,Mapped from,1970-01-01,2099-12-31,
3017161,2000001175,Mapped from,1970-01-01,2099-12-31,
3028880,2000001176,Mapped from,1970-01-01,2099-12-31,
3001893,2000001177,Mapped from,1970-01-01,2099-12-31,
42868643,2000001178,Mapped from,1970-01-01,2099-12-31,
3024936,2000001179,Mapped from,1970-01-01,2099-12-31,
3043387,2000001180,Mapped from,1970-01-01,2099-12-31,
3024394,2000001181,Mapped from,1970-01-01,2099-12-31,
42868644,2000001182,Mapped from,1970-01-01,2099-12-31,
3015094,2000001183,Mapped from,1970-01-01,2099-12-31,
3028308,2000001184,Mapped from,1970-01-01,2099-12-31,
3011397,2000001185,Mapped from,1970-01-01,2099-12-31,
3042529,2000001186,Mapped from,1970-01-01,2099-12-31,
3037579,2000001187,Mapped from,1970-01-01,2099-12-31,
3024290,2000001188,Mapped from,1970-01-01,2099-12-31,
3032469,2000001189,Mapped from,1970-01-01,2099-12-31,
3033026,2000001190,Mapped from,1970-01-01,2099-12-31,
3035113,2000001191,Mapped from,1970-01-01,2099-12-31,
3035851,2000001192,Mapped from,1970-01-01,2099-12-31,
3043728,2000001193,Mapped from,1970-01-01,2099-12-31,
3019198,2000001194,Mapped from,1970-01-01,2099-12-31,
3012381,2000001195,Mapped from,1970-01-01,2099-12-31,
3005131,2000001196,Mapped from,1970-01-01,2099-12-31,
3021119,2000001197,Mapped from,1970-01-01,2099-12-31,
3000963,2000001198,Mapped from,1970-01-01,2099-12-31,
3022548,2000001199,Mapped from,1970-01-01,2099-12-31,
3019473,2000001200,Mapped from,1970-01-01,2099-12-31,
40764128,2000001201,Mapped from,1970-01-01,2099-12-31,
3044938,2000001202,Mapped from,1970-01-01,2099-12-31,
3044938,2000001203,Mapped from,1970-01-01,2099-12-31,
3038288,2000001204,Mapped from,1970-01-01,2099-12-31,
3038288,2000001205,Mapped from,1970-01-01,2099-12-31,
44816714,2000001206,Mapped from,1970-01-01,2099-12-31,
3011397,2000001207,Mapped from,1970-01-01,2099-12-31,
3024629,2000001208,Mapped from,1970-01-01,2099-12-31,
3000068,2000001209,Mapped from,1970-01-01,2099-12-31,
46236952,2000001210,Mapped from,1970-01-01,2099-12-31,
21490592,2000001211,Mapped from,1970-01-01,2099-12-31,
3027480,2000001212,Mapped from,1970-01-01,2099-12-31,
3018672,2000001213,Mapped from,1970-01-01,2099-12-31,
3010251,2000001214,Mapped from,1970-01-01,2099-12-31,
3026782,2000001215,Mapped from,1970-01-01,2099-12-31,
3041408,2000001216,Mapped from,1970-01-01,2099-12-31,
3040168,2000001217,Mapped from,1970-01-01,2099-12-31,
40761514,2000001218,Mapped from,1970-01-01,2099-12-31,
