concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
3014576,2000030064,Mapped from,1970-01-01,2099-12-31,
3004921,2000030065,Mapped from,1970-01-01,2099-12-31,
3009542,2000030066,Mapped from,1970-01-01,2099-12-31,
3000963,2000030067,Mapped from,1970-01-01,2099-12-31,
3016723,2000030068,Mapped from,1970-01-01,2099-12-31,
3016293,2000030069,Mapped from,1970-01-01,2099-12-31,
3004295,2000030070,Mapped from,1970-01-01,2099-12-31,
3039000,2000030071,Mapped from,1970-01-01,2099-12-31,
3004501,2000030072,Mapped from,1970-01-01,2099-12-31,
43055270,2000030073,Mapped from,1970-01-01,2099-12-31,
36203862,2000030074,Mapped from,1970-01-01,2099-12-31,
3004297,2000030075,Mapped from,1970-01-01,2099-12-31,
21494965,2000030076,Mapped from,1970-01-01,2099-12-31,
45768171,2000030077,Mapped from,1970-01-01,2099-12-31,
3007469,2000030078,Mapped from,1970-01-01,2099-12-31,
21490854,2000030079,Mapped from,1970-01-01,2099-12-31,
3017594,2000030080,Mapped from,1970-01-01,2099-12-31,
21490516,2000030081,Mapped from,1970-01-01,2099-12-31,
3000461,2000030082,Mapped from,1970-01-01,2099-12-31,
3019977,2000030083,Mapped from,1970-01-01,2099-12-31,
3017188,2000030084,Mapped from,1970-01-01,2099-12-31,
3005606,2000030085,Mapped from,1970-01-01,2099-12-31,
3027801,2000030086,Mapped from,1970-01-01,2099-12-31,
3027946,2000030087,Mapped from,1970-01-01,2099-12-31,
3003396,2000030088,Mapped from,1970-01-01,2099-12-31,
3037663,2000030089,Mapped from,1970-01-01,2099-12-31,
3028074,2000030090,Mapped from,1970-01-01,2099-12-31,
21494989,2000030091,Mapped from,1970-01-01,2099-12-31,
3020891,2000030092,Mapped from,1970-01-01,2099-12-31,
3037490,2000030093,Mapped from,1970-01-01,2099-12-31,
3015273,2000030094,Mapped from,1970-01-01,2099-12-31,
3018405,2000030095,Mapped from,1970-01-01,2099-12-31,
3027598,2000030096,Mapped from,1970-01-01,2099-12-31,
3004249,2000030097,Mapped from,1970-01-01,2099-12-31,
3012888,2000030098,Mapped from,1970-01-01,2099-12-31,
36303946,2000030099,Mapped from,1970-01-01,2099-12-31,
3021119,2000030100,Mapped from,1970-01-01,2099-12-31,
3025019,2000030101,Mapped from,1970-01-01,2099-12-31,
42527140,2000030102,Mapped from,1970-01-01,2099-12-31,
4021323,2000030103,Mapped from,1970-01-01,2099-12-31,
21490653,2000030104,Mapped from,1970-01-01,2099-12-31,
3018465,2000030105,Mapped from,1970-01-01,2099-12-31,
3020891,2000030106,Mapped from,1970-01-01,2099-12-31,
3005555,2000030107,Mapped from,1970-01-01,2099-12-31,
3001062,2000030108,Mapped from,1970-01-01,2099-12-31,
3042347,2000030109,Mapped from,1970-01-01,2099-12-31,
4321388,2000030110,Mapped from,1970-01-01,2099-12-31,
21490695,2000030111,Mapped from,1970-01-01,2099-12-31,
3025315,2000030112,Mapped from,1970-01-01,2099-12-31,
433753,2000030113,Mapped from,1970-01-01,2099-12-31,
3016502,2000030114,Mapped from,1970-01-01,2099-12-31,
3012697,2000030115,Mapped from,1970-01-01,2099-12-31,
40757693,2000030116,Mapped from,1970-01-01,2099-12-31,
4127294,2000030117,Mapped from,1970-01-01,2099-12-31,
3025315,2000030118,Mapped from,1970-01-01,2099-12-31,
21490580,2000030119,Mapped from,1970-01-01,2099-12-31,
21490888,2000030120,Mapped from,1970-01-01,2099-12-31,
3014080,2000030121,Mapped from,1970-01-01,2099-12-31,
1175625,2000030122,Mapped from,1970-01-01,2099-12-31,
3017594,2000030123,Mapped from,1970-01-01,2099-12-31,
3018465,2000030124,Mapped from,1970-01-01,2099-12-31,
3036277,2000030125,Mapped from,1970-01-01,2099-12-31,
3036277,2000030126,Mapped from,1970-01-01,2099-12-31,
3016251,2000030127,Mapped from,1970-01-01,2099-12-31,
3005555,2000030128,Mapped from,1970-01-01,2099-12-31,
3005555,2000030129,Mapped from,1970-01-01,2099-12-31,
45881770,2000030130,Mapped from,1970-01-01,2099-12-31,
4295261,2000030131,Mapped from,1970-01-01,2099-12-31,
37116693,2000030132,Mapped from,1970-01-01,2099-12-31,
3036518,2000030133,Mapped from,1970-01-01,2099-12-31,
3016502,2000030134,Mapped from,1970-01-01,2099-12-31,
3014080,2000030135,Mapped from,1970-01-01,2099-12-31,
21490712,2000030136,Mapped from,1970-01-01,2099-12-31,
21490880,2000030137,Mapped from,1970-01-01,2099-12-31,
3005555,2000030138,Mapped from,1970-01-01,2099-12-31,
3036518,2000030139,Mapped from,1970-01-01,2099-12-31,
37116693,2000030140,Mapped from,1970-01-01,2099-12-31,
21490776,2000030141,Mapped from,1970-01-01,2099-12-31,
21490695,2000030142,Mapped from,1970-01-01,2099-12-31,
21490695,2000030143,Mapped from,1970-01-01,2099-12-31,
21490712,2000030144,Mapped from,1970-01-01,2099-12-31,
21490880,2000030145,Mapped from,1970-01-01,2099-12-31,
3005555,2000030146,Mapped from,1970-01-01,2099-12-31,
21490653,2000030147,Mapped from,1970-01-01,2099-12-31,
3008047,2000030148,Mapped from,1970-01-01,2099-12-31,
2000000000,2000030149,Mapped from,1970-01-01,2099-12-31,
3026258,2000030150,Mapped from,1970-01-01,2099-12-31,
3018465,2000030151,Mapped from,1970-01-01,2099-12-31,
3004305,2000030152,Mapped from,1970-01-01,2099-12-31,
3004249,2000030153,Mapped from,1970-01-01,2099-12-31,
3012888,2000030154,Mapped from,1970-01-01,2099-12-31,
2101895,2000030155,Mapped from,1970-01-01,2099-12-31,
3004249,2000030156,Mapped from,1970-01-01,2099-12-31,
3012888,2000030157,Mapped from,1970-01-01,2099-12-31,
3009395,2000030158,Mapped from,1970-01-01,2099-12-31,
40771525,2000030159,Mapped from,1970-01-01,2099-12-31,
3013940,2000030160,Mapped from,1970-01-01,2099-12-31,
3035856,2000030161,Mapped from,1970-01-01,2099-12-31,
3019962,2000030162,Mapped from,1970-01-01,2099-12-31,
40771524,2000030163,Mapped from,1970-01-01,2099-12-31,
3018465,2000030164,Mapped from,1970-01-01,2099-12-31,
3043729,2000030165,Mapped from,1970-01-01,2099-12-31,
3005555,2000030166,Mapped from,1970-01-01,2099-12-31,
3018465,2000030167,Mapped from,1970-01-01,2099-12-31,
3020716,2000030168,Mapped from,1970-01-01,2099-12-31,
3020716,2000030169,Mapped from,1970-01-01,2099-12-31,
