concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
2000026259,4136500,Maps to,1970-01-01,2099-12-31,
2000026260,4186019,Maps to,1970-01-01,2099-12-31,
2000026261,4239825,Maps to,1970-01-01,2099-12-31,
2000026262,4048996,Maps to,1970-01-01,2099-12-31,
2000026263,4189931,Maps to,1970-01-01,2099-12-31,
2000026264,40486950,Maps to,1970-01-01,2099-12-31,
2000026265,4018414,Maps to,1970-01-01,2099-12-31,
2000026266,4238539,Maps to,1970-01-01,2099-12-31,
2000026267,37396442,Maps to,1970-01-01,2099-12-31,
2000026268,4087087,Maps to,1970-01-01,2099-12-31,
2000026269,4016009,Maps to,1970-01-01,2099-12-31,
2000026270,4212324,Maps to,1970-01-01,2099-12-31,
2000026271,4019195,Maps to,1970-01-01,2099-12-31,
2000026272,4034635,Maps to,1970-01-01,2099-12-31,
2000026273,4274639,Maps to,1970-01-01,2099-12-31,
2000026274,4243787,Maps to,1970-01-01,2099-12-31,
2000026275,4047474,Maps to,1970-01-01,2099-12-31,
2000026276,4021869,Maps to,1970-01-01,2099-12-31,
2000026277,4043365,Maps to,1970-01-01,2099-12-31,
2000026278,4213102,Maps to,1970-01-01,2099-12-31,
2000026279,4138034,Maps to,1970-01-01,2099-12-31,
2000026280,4018786,Maps to,1970-01-01,2099-12-31,
2000026281,46274109,Maps to,1970-01-01,2099-12-31,
2000026282,4034422,Maps to,1970-01-01,2099-12-31,
2000026283,4144384,Maps to,1970-01-01,2099-12-31,
2000026284,4211809,Maps to,1970-01-01,2099-12-31,
2000026285,4160833,Maps to,1970-01-01,2099-12-31,
2000026286,4234496,Maps to,1970-01-01,2099-12-31,
2000026287,4025840,Maps to,1970-01-01,2099-12-31,
2000026288,4035979,Maps to,1970-01-01,2099-12-31,
2000026289,4030223,Maps to,1970-01-01,2099-12-31,
2000026290,45766139,Maps to,1970-01-01,2099-12-31,
2000026291,4099188,Maps to,1970-01-01,2099-12-31,
2000026292,4352637,Maps to,1970-01-01,2099-12-31,
2000026293,4288470,Maps to,1970-01-01,2099-12-31,
2000026294,4296403,Maps to,1970-01-01,2099-12-31,
2000026295,4227127,Maps to,1970-01-01,2099-12-31,
2000026296,4296403,Maps to,1970-01-01,2099-12-31,
2000026297,4187877,Maps to,1970-01-01,2099-12-31,
2000026298,4069831,Maps to,1970-01-01,2099-12-31,
2000026299,4193931,Maps to,1970-01-01,2099-12-31,
2000026300,4238322,Maps to,1970-01-01,2099-12-31,
2000026301,4035790,Maps to,1970-01-01,2099-12-31,
2000026302,4172927,Maps to,1970-01-01,2099-12-31,
2000026303,4145438,Maps to,1970-01-01,2099-12-31,
